1.767362,1.437154,1
-1.903808,1.682274,1
-0.548271,-1.674431,1
-1.998612,-1.752741,1
0.670076,-1.372640,3
1.429977,0.171430,1
1.148503,-1.218111,2
0.860920,-1.226188,3
-0.713648,1.818115,1
-1.646386,-1.548308,1
1.333685,-1.780946,1
1.689492,-1.684755,1
1.780797,-0.233026,1
-1.052714,-0.231638,1
1.484287,-1.561562,1
1.337884,1.868415,1
0.137899,1.016918,1
0.438010,-0.122162,1
-1.892907,1.164190,1
0.956222,1.517803,2
-1.413729,0.851488,3
-0.346526,0.540980,1
0.402950,0.321777,1
1.477996,1.269063,2
-1.199699,0.753350,3
0.749965,0.091234,1
0.871059,-1.770867,1
1.774042,0.667143,1
-0.549163,0.774236,3
0.945747,-0.269542,1
-1.107651,0.316729,3
1.058005,1.970203,1
-0.461094,0.373153,1
-0.213218,-0.148851,1
1.803019,0.651450,1
0.257695,-0.598585,1
-1.419213,-1.727526,1
-0.079204,-1.953484,1
-0.861357,-0.502647,2
1.520680,-1.556899,1
-0.579480,-0.664550,2
0.171848,-1.606545,1
-0.535844,-0.067639,1
1.078241,1.719142,1
1.961389,1.522162,1
1.597886,-0.220143,1
-0.674382,0.360644,1
1.282483,-1.718560,1
1.906491,-0.579917,1
1.304735,-1.059238,3
-1.566562,0.361282,1
1.878870,-1.466870,1
1.294505,-0.002715,1
-0.916707,-0.924474,2
-1.276770,-0.963085,2
1.014618,-1.365199,3
0.707420,-0.039581,1
0.672697,-0.757098,3
0.684489,-0.850607,3
-1.806366,-1.545872,1
0.145880,-1.112434,1
-0.566425,-1.233564,2
-0.885274,-1.939059,1
0.728237,-0.855766,3
-1.939110,-0.132536,1
-1.084295,-1.117918,2
1.550377,1.589502,1
-1.454308,0.262199,1
-0.177553,-1.053313,1
-1.480715,-0.859679,3
-1.843115,1.286201,1
0.155768,-1.280224,1
-1.312220,-0.165499,1
-0.782923,-1.437262,2
0.821900,-1.376372,3
-0.536362,-0.460667,1
-1.259823,-0.910290,2
-0.022864,-0.364598,1
-1.543004,1.457849,1
-1.913751,1.977134,1
-1.830369,-1.865981,1
-0.859422,0.289787,1
0.877962,0.977567,2
-1.323713,-1.805356,1
1.618846,1.016544,2
-1.571130,-1.519818,1
0.120975,-0.779641,1
1.402583,1.197495,2
0.946390,1.654491,3
1.436884,1.740741,1
-0.932300,1.910371,1
-0.015284,-0.949050,1
1.621508,1.928912,1
1.092802,-1.394800,3
1.126834,-1.775954,1
1.784494,-1.347084,1
-0.018513,0.773891,1
-0.731810,0.176474,1
0.190295,-0.877136,1
0.570249,-1.440252,3
0.927337,-0.372552,3
1.418444,1.612164,1
0.199338,1.233673,1
1.957799,0.326475,1
-0.089096,-0.546691,1
0.880552,-0.762197,3
-1.669618,1.219291,1
1.000572,-1.512519,3
-1.131743,0.677776,3
0.390433,-0.751974,3
1.653350,-1.824638,1
-1.173362,1.593806,3
1.050875,-0.206856,1
-0.795975,-0.249057,1
1.962375,1.661847,1
0.944771,0.542399,2
0.580083,0.872781,2
-1.010715,-0.126647,1
-0.425038,0.741610,3
1.283503,-0.867957,3
-0.448207,-1.214607,2
-0.552470,-0.387970,1
-1.044568,-1.337094,2
1.697006,-0.133069,1
-1.234945,-0.170694,1
1.286413,-1.225923,3
1.045575,1.354160,2
0.024027,-1.656555,1
-0.510039,-0.081592,1
1.633671,-0.798089,3
1.025406,0.753704,2
0.592504,-1.798766,1
-0.246592,-0.843334,1
0.707456,-1.146328,3
-0.587552,-0.381273,1
1.779286,-1.094859,1
-1.311476,1.950716,1
-1.529458,-0.025257,1
0.125914,1.464704,1
0.522897,1.098374,2
-1.948078,0.123780,1
0.366340,-1.283716,3
0.292789,0.469692,1
0.882143,-0.822852,3
-0.661572,0.589596,3
-0.375980,0.368882,1
0.683689,1.057406,2
1.097518,1.527948,2
1.854793,-0.346137,1
0.530475,-1.823240,1
0.408068,-1.771318,1
-0.960635,0.595022,3
1.871896,-1.112189,1
1.861093,1.769953,1
-1.296039,-0.891618,2
1.165557,0.732402,2
0.532293,-0.583909,3
-0.150255,-1.486391,1
1.141940,-1.631598,3
1.898838,0.898877,1
1.754111,-0.693055,1
-0.266836,0.346310,1
-1.571500,0.218206,1
-0.406471,0.079299,1
1.935705,0.783260,1
-1.132522,-0.051183,1
-1.831868,-1.518890,1
0.526193,0.330855,1
-1.587798,-0.527205,1
1.952074,-0.628366,1
1.668706,-0.874255,3
1.614019,0.858908,2
0.154354,1.287408,1
-0.417501,-1.119063,3
-1.219402,-1.183357,2
-0.912921,-0.315880,2
-1.874039,-0.147747,1
-1.419066,-1.621554,1
-0.450483,-1.209352,2
0.886502,-1.257277,3
1.122364,-1.588572,3
-1.334829,-1.974553,1
-1.445712,0.179801,1
